account_number,owner_id,bank_name,account_type,open_date,balance_inr
1001002311,PER00883,SBI,Savings,2021-03-27,97022
1001002312,PER00884,HDFC Bank,Savings,2023-02-25,179432
1001002313,PER00885,SBI,Savings,2022-06-05,36138
1001002314,PER00885,HDFC Bank,Savings,2020-12-31,120036
1001002315,PER00886,Axis Bank,Savings,2019-01-03,136867
1001002316,PER00886,ICICI Bank,Savings,2020-06-29,173565
1001002317,PER00887,HDFC Bank,Savings,2023-05-14,936980
1001002318,PER00888,HDFC Bank,Savings,2012-03-15,106491
1001002319,PER00889,Axis Bank,Savings,2018-03-10,174122
1001002320,PER00889,SBI,Savings,2016-08-06,98414
1001002321,PER00890,Axis Bank,Savings,2012-02-02,187285
1001002322,PER00891,Axis Bank,Savings,2023-05-30,109797
1001002323,PER00892,Axis Bank,Savings,2023-03-30,970286
1001002324,PER00892,SBI,Savings,2023-02-05,348235
1001002325,PER00893,Axis Bank,Savings,2013-06-23,43059
1001002326,PER00893,SBI,Savings,2012-08-12,95077
1001002327,PER00894,HDFC Bank,Savings,2014-06-24,381175
1001002328,PER00894,Kotak Mahindra Bank,Savings,2022-08-31,275145
1001002329,PER00895,Kotak Mahindra Bank,Savings,2020-09-04,226071
1001002330,PER00896,Axis Bank,Savings,2013-10-13,61348
1001002331,PER00896,ICICI Bank,Savings,2022-02-14,35031
1001002332,PER00897,Axis Bank,Savings,2023-04-23,170388
1001002333,PER00897,SBI,Savings,2019-11-20,55445
1001002334,PER00898,SBI,Savings,2018-12-16,36650
1001002335,PER00898,SBI,Savings,2013-03-21,178866
1001002336,PER00899,Axis Bank,Savings,2019-10-23,83486
1001002337,PER00899,ICICI Bank,Savings,2015-04-26,260300
1001002338,PER00900,SBI,Savings,2011-04-24,395747
1001002339,PER00900,Axis Bank,Savings,2024-12-16,206916
1001002340,PER00901,HDFC Bank,Savings,2013-11-04,53306
1001002341,PER00902,Axis Bank,Savings,2016-07-22,40692
1001002342,PER00902,SBI,Savings,2017-10-03,42097
1001002343,PER00903,Kotak Mahindra Bank,Savings,2024-11-04,126451
1001002344,PER00903,Axis Bank,Savings,2018-04-03,221883
1001002345,PER00904,Axis Bank,Savings,2019-11-22,193568
1001002346,PER00905,HDFC Bank,Savings,2014-05-30,223748
1001002347,PER00905,Axis Bank,Savings,2025-10-18,52290
1001002348,PER00906,HDFC Bank,Savings,2020-04-19,0
1001002349,PER00907,SBI,Savings,2021-10-20,395079
1001002350,PER00908,HDFC Bank,Savings,2020-04-10,245395
1001002351,PER00909,Axis Bank,Savings,2011-10-13,62782
1001002352,PER00910,ICICI Bank,Savings,2024-11-08,70285
1001002353,PER00910,Axis Bank,Savings,2020-01-03,125948
1001002354,PER00911,HDFC Bank,Savings,2016-10-18,257155
1001002355,PER00912,Axis Bank,Savings,2023-05-04,62193
1001002356,PER00912,ICICI Bank,Savings,2019-02-28,62490
1001002357,PER00913,Axis Bank,Savings,2024-02-19,130787
1001002358,PER00913,SBI,Savings,2016-04-26,233035
1001002359,PER00914,Kotak Mahindra Bank,Savings,2012-04-02,68162
1001002360,PER00915,ICICI Bank,Savings,2012-01-20,64765
1001002361,PER00916,Axis Bank,Savings,2019-01-04,134829
1001002362,PER00916,ICICI Bank,Savings,2020-03-29,218877
1001002363,PER00917,HDFC Bank,Savings,2018-05-21,206307
1001002364,PER00918,SBI,Savings,2022-04-02,173145
1001002365,PER00918,SBI,Savings,2025-01-02,87877
1001002366,PER00919,Kotak Mahindra Bank,Savings,2012-11-24,44216
1001002367,PER00919,ICICI Bank,Savings,2018-05-14,245433
1001002368,PER00920,SBI,Savings,2018-01-21,255126
1001002369,PER00920,HDFC Bank,Savings,2011-03-12,66935
1001002370,PER00921,ICICI Bank,Savings,2024-02-26,309768
1001002371,PER00921,ICICI Bank,Savings,2016-10-11,68866
1001002372,PER00922,Axis Bank,Savings,2016-05-21,105652
1001002373,PER00923,HDFC Bank,Savings,2021-11-01,254279
1001002374,PER00923,ICICI Bank,Savings,2018-11-21,75970
1001002375,PER00924,Kotak Mahindra Bank,Savings,2024-11-28,210444
1001002376,PER00925,ICICI Bank,Savings,2016-05-17,142988
1001002377,PER00925,Axis Bank,Savings,2023-09-07,139413
1001002378,PER00926,HDFC Bank,Savings,2012-06-07,123547
1001002379,PER00926,Kotak Mahindra Bank,Savings,2015-02-09,87713
1001002380,PER00927,ICICI Bank,Savings,2012-04-15,164253
1001002381,PER00928,Axis Bank,Savings,2015-11-26,217049
1001002382,PER00928,Axis Bank,Savings,2023-11-24,28780
1001002383,PER00929,Kotak Mahindra Bank,Savings,2024-01-16,44610
1001002384,PER00929,HDFC Bank,Savings,2014-04-27,75541
1001002385,PER00930,Kotak Mahindra Bank,Savings,2020-04-04,139928
1001002386,PER00930,HDFC Bank,Savings,2024-06-18,100971
1001002387,PER00931,ICICI Bank,Savings,2025-03-22,218704
1001002388,PER00931,ICICI Bank,Savings,2024-04-14,255636
1001002389,PER00932,SBI,Savings,2013-09-18,155387
1001002390,PER00933,ICICI Bank,Savings,2013-03-14,132815
1001002391,PER00934,Axis Bank,Savings,2021-05-15,38586
1001002392,PER00935,ICICI Bank,Savings,2017-06-17,90877
1001002393,PER00935,Axis Bank,Savings,2019-10-21,172431
1001002394,PER00936,Axis Bank,Savings,2019-01-05,88776
1001002395,PER00936,SBI,Savings,2023-12-03,92763
1001002396,PER00937,Kotak Mahindra Bank,Savings,2020-01-29,154378
1001002397,PER00937,ICICI Bank,Savings,2015-05-13,141012
1001002398,PER00938,Axis Bank,Savings,2013-07-20,263871
1001002399,PER00938,SBI,Savings,2013-07-03,593638
1001002400,PER00939,Kotak Mahindra Bank,Savings,2011-06-18,71724
1001002401,PER00940,Kotak Mahindra Bank,Savings,2019-07-10,93046
1001002402,PER00941,Axis Bank,Savings,2018-09-03,70917
1001002403,PER00941,ICICI Bank,Savings,2017-05-23,34672
1001002404,PER00942,SBI,Savings,2020-05-23,61731
1001002405,PER00943,SBI,Savings,2015-09-03,101236
1001002406,PER00943,ICICI Bank,Savings,2019-04-06,27851
1001002407,PER00944,HDFC Bank,Savings,2022-07-23,177287
1001002408,PER00944,Kotak Mahindra Bank,Savings,2013-03-04,35262
1001002409,PER00945,SBI,Savings,2026-01-19,74785
1001002410,PER00946,ICICI Bank,Savings,2020-01-01,133854
1001002411,PER00947,Axis Bank,Savings,2022-05-14,328807
1001002412,PER00947,ICICI Bank,Savings,2025-07-09,382344
1001002413,PER00948,HDFC Bank,Savings,2016-12-28,181590
1001002414,PER00949,HDFC Bank,Savings,2012-09-20,139447
1001002415,PER00949,Kotak Mahindra Bank,Savings,2023-12-31,189514
1001002416,PER00950,Axis Bank,Savings,2024-03-01,53083
1001002417,PER00951,HDFC Bank,Savings,2020-08-28,694843
1001002418,PER00952,Axis Bank,Savings,2011-11-07,372144
1001002419,PER00953,HDFC Bank,Savings,2011-11-04,100735
1001002420,PER00954,SBI,Savings,2026-01-02,613820
1001002421,PER00955,Kotak Mahindra Bank,Savings,2021-11-24,302181
1001002422,PER00956,Kotak Mahindra Bank,Savings,2019-06-09,233107
1001002423,PER00957,SBI,Savings,2014-08-07,116393
1001002424,PER00957,Axis Bank,Savings,2018-01-11,131456
1001002425,PER00958,ICICI Bank,Savings,2023-09-03,168276
1001002426,PER00959,HDFC Bank,Savings,2015-01-12,294930
1001002427,PER00959,SBI,Savings,2023-04-14,155433
1001002428,PER00960,ICICI Bank,Savings,2025-03-31,207525
1001002429,PER00961,HDFC Bank,Savings,2022-09-01,98800
1001002430,PER00961,ICICI Bank,Savings,2012-02-06,183815
1001002431,PER00962,ICICI Bank,Savings,2024-08-10,209133
1001002432,PER00962,SBI,Savings,2012-08-11,97457
1001002433,PER00963,SBI,Savings,2014-01-26,520023
1001002434,PER00964,SBI,Savings,2018-07-28,231914
1001002435,PER00964,HDFC Bank,Savings,2011-04-16,190473
1001002436,PER00965,ICICI Bank,Savings,2019-09-18,99476
1001002437,PER00966,HDFC Bank,Savings,2017-02-12,285052
1001002438,PER00967,ICICI Bank,Savings,2013-03-31,94233
1001002439,PER00967,HDFC Bank,Savings,2025-12-15,102838
1001002440,PER00968,ICICI Bank,Savings,2022-10-26,100748
1001002441,PER00969,Kotak Mahindra Bank,Savings,2020-01-26,120579
1001002442,PER00969,ICICI Bank,Savings,2025-02-11,94335
1001002443,PER00970,Kotak Mahindra Bank,Savings,2019-09-22,87509
1001002444,PER00970,SBI,Savings,2013-10-15,74515
1001002445,PER00971,HDFC Bank,Savings,2020-08-28,198522
1001002446,PER00972,HDFC Bank,Savings,2014-09-29,87989
1001002447,PER00972,HDFC Bank,Savings,2019-02-10,141645
1001002448,PER00973,HDFC Bank,Savings,2023-02-07,195491
1001002449,PER00974,HDFC Bank,Savings,2014-12-23,0
1001002450,PER00974,SBI,Savings,2017-04-05,0
1001002451,PER00975,SBI,Savings,2015-06-24,115470
1001002452,PER00976,ICICI Bank,Savings,2014-10-12,207568
1001002453,PER00976,HDFC Bank,Savings,2021-03-04,161391
1001002454,PER00977,Axis Bank,Savings,2016-06-02,88045
1001002455,PER00977,SBI,Savings,2022-07-14,89910
1001002456,PER00978,HDFC Bank,Savings,2016-03-10,128720
1001002457,PER00979,Kotak Mahindra Bank,Savings,2012-03-04,77338
1001002458,PER00980,Kotak Mahindra Bank,Savings,2016-09-10,145337
1001002459,PER00980,HDFC Bank,Savings,2017-02-10,239027
1001002460,PER00981,ICICI Bank,Savings,2018-04-20,369465
1001002461,PER00981,HDFC Bank,Savings,2016-05-19,937042
1001002462,PER00982,SBI,Savings,2018-06-13,77947
1001002463,PER00983,Kotak Mahindra Bank,Savings,2013-10-12,72616
1001002464,PER00984,SBI,Savings,2018-02-08,215920
1001002465,PER00985,SBI,Savings,2016-06-11,23260
1001002466,PER00986,Axis Bank,Savings,2020-11-28,30965
1001002467,PER00987,Axis Bank,Savings,2018-03-31,485887
1001002468,PER00987,Axis Bank,Savings,2019-11-10,885052
1001002469,PER00988,Axis Bank,Savings,2025-08-01,243076
1001002470,PER00988,ICICI Bank,Savings,2012-09-21,103676
1001002471,PER00989,Axis Bank,Savings,2020-07-17,226817
1001002472,PER00990,SBI,Savings,2012-09-03,91688
1001002473,PER00990,ICICI Bank,Savings,2019-01-10,169129
1001002474,PER00991,Axis Bank,Savings,2012-02-25,0
1001002475,PER00992,SBI,Savings,2019-03-09,0
1001002476,PER00992,Axis Bank,Savings,2022-09-01,0
1001002477,PER00993,Kotak Mahindra Bank,Savings,2022-02-11,38100
1001002478,PER00994,Axis Bank,Savings,2018-08-21,87877
1001002479,PER00995,ICICI Bank,Savings,2024-03-16,288995
1001002480,PER00996,ICICI Bank,Savings,2023-12-26,107784
1001002481,PER00997,Axis Bank,Savings,2024-05-06,97640
1001002482,PER00998,HDFC Bank,Savings,2023-07-01,119624
1001002483,PER00999,SBI,Savings,2025-09-05,72000
1001002484,PER00999,Axis Bank,Savings,2023-07-01,242452
1001002485,PER01000,ICICI Bank,Savings,2022-06-25,91212
1001002486,CIN00001,ICICI Bank,Current,2017-09-06,18524027
1001002487,CIN00001,IDFC First Bank,Current,2017-09-06,49583055
1001002488,CIN00001,IDFC First Bank,Current,2017-09-06,44711434
1001002489,CIN00002,HDFC Bank,Current,2026-01-31,1448555
1001002490,CIN00002,ICICI Bank,Current,2026-01-31,427587
1001002491,CIN00002,ICICI Bank,Current,2026-01-31,1032001
1001002492,CIN00003,IDFC First Bank,Current,2016-04-29,3342127
1001002493,CIN00003,HDFC Bank,Current,2016-04-29,23998906
1001002494,CIN00004,IDFC First Bank,Current,2020-10-18,23881536
1001002495,CIN00004,HDFC Bank,Current,2020-10-18,28431042
1001002496,CIN00005,HDFC Bank,Current,2024-01-25,56558988
1001002497,CIN00005,ICICI Bank,Current,2024-01-25,54956470
1001002498,CIN00006,HDFC Bank,Current,2019-06-03,25468999
1001002499,CIN00007,Yes Bank,Current,2018-11-13,10360192
1001002500,CIN00007,ICICI Bank,Current,2018-11-13,12057275
1001002501,CIN00008,IDFC First Bank,Current,2024-05-03,10407420
1001002502,CIN00008,ICICI Bank,Current,2024-05-03,30321755
1001002503,CIN00009,HDFC Bank,Current,2018-12-30,60393645
1001002504,CIN00009,Yes Bank,Current,2018-12-30,19049888
1001002505,CIN00009,Yes Bank,Current,2018-12-30,82618832
1001002506,CIN00010,ICICI Bank,Current,2017-01-06,30247439
1001002507,CIN00010,ICICI Bank,Current,2017-01-06,83225957
1001002508,CIN00010,Yes Bank,Current,2017-01-06,90770551
1001002509,CIN00011,HDFC Bank,Current,2024-04-21,38385352
1001002510,CIN00011,Yes Bank,Current,2024-04-21,63166498
1001002511,CIN00012,IDFC First Bank,Current,2024-03-07,79112933
1001002512,CIN00013,Yes Bank,Current,2018-10-31,25486141
1001002513,CIN00013,ICICI Bank,Current,2018-10-31,24443200
1001002514,CIN00013,Yes Bank,Current,2018-10-31,84277082
1001002515,CIN00014,Yes Bank,Current,2016-07-14,33981196
1001002516,CIN00015,ICICI Bank,Current,2018-02-03,4731203
1001002517,CIN00016,Yes Bank,Current,2025-02-22,36635289
1001002518,CIN00016,IDFC First Bank,Current,2025-02-22,43608038
1001002519,CIN00017,ICICI Bank,Current,2025-11-01,7504616
1001002520,CIN00018,IDFC First Bank,Current,2023-02-17,11857706
1001002521,CIN00018,Yes Bank,Current,2023-02-17,12946148
1001002522,CIN00019,IDFC First Bank,Current,2018-05-03,48248763
1001002523,CIN00019,HDFC Bank,Current,2018-05-03,7894996
1001002524,CIN00019,IDFC First Bank,Current,2018-05-03,48999318
1001002525,CIN00020,Yes Bank,Current,2022-12-11,1311794
1001002526,CIN00021,Yes Bank,Current,2021-01-11,42614685
1001002527,CIN00021,Yes Bank,Current,2021-01-11,38792682
1001002528,CIN00021,IDFC First Bank,Current,2021-01-11,81427226
1001002529,CIN00022,IDFC First Bank,Current,2017-01-24,18744619
1001002530,CIN00022,Yes Bank,Current,2017-01-24,33551893
1001002531,CIN00023,IDFC First Bank,Current,2018-06-21,21221534
1001002532,CIN00024,ICICI Bank,Current,2021-12-02,15268528
1001002533,CIN00024,Yes Bank,Current,2021-12-02,8519194
1001002534,CIN00025,ICICI Bank,Current,2025-09-20,35624831
1001002535,CIN00025,HDFC Bank,Current,2025-09-20,20967128
1001002536,CIN00026,HDFC Bank,Current,2023-01-06,3623000
1001002537,CIN00027,Yes Bank,Current,2020-05-31,17959006
1001002538,CIN00028,IDFC First Bank,Current,2024-10-31,61751556
1001002539,CIN00028,IDFC First Bank,Current,2024-10-31,13131480
1001002540,CIN00029,HDFC Bank,Current,2025-08-06,12856444
1001002541,CIN00029,Yes Bank,Current,2025-08-06,22391938
1001002542,CIN00029,IDFC First Bank,Current,2025-08-06,4451097
1001002543,CIN00030,IDFC First Bank,Current,2020-12-18,14015713
1001002544,CIN00030,HDFC Bank,Current,2020-12-18,14774241
1001002545,CIN00031,IDFC First Bank,Current,2022-02-06,82562134
1001002546,CIN00032,ICICI Bank,Current,2017-05-05,25975606
1001002547,CIN00032,IDFC First Bank,Current,2017-05-05,6764229
1001002548,CIN00033,HDFC Bank,Current,2022-09-18,64885892
1001002549,CIN00033,Yes Bank,Current,2022-09-18,15951402
1001002550,CIN00034,HDFC Bank,Current,2016-12-18,60753313
1001002551,CIN00034,HDFC Bank,Current,2016-12-18,9399463
1001002552,CIN00034,ICICI Bank,Current,2016-12-18,51999582
1001002553,CIN00035,HDFC Bank,Current,2022-11-24,2311892
1001002554,CIN00036,IDFC First Bank,Current,2020-03-12,41823440
1001002555,CIN00036,HDFC Bank,Current,2020-03-12,36196645
1001002556,CIN00037,ICICI Bank,Current,2026-01-31,360506
1001002557,CIN00038,ICICI Bank,Current,2024-06-06,28030517
1001002558,CIN00039,Yes Bank,Current,2020-12-09,1437088
1001002559,CIN00039,HDFC Bank,Current,2020-12-09,1287469
1001002560,CIN00039,Yes Bank,Current,2020-12-09,511563
1001002561,CIN00040,ICICI Bank,Current,2023-02-09,9443014
1001002562,CIN00040,Yes Bank,Current,2023-02-09,13334583
1001002563,CIN00041,Yes Bank,Current,2023-08-26,54324959
1001002564,CIN00041,HDFC Bank,Current,2023-08-26,14922056
1001002565,CIN00042,HDFC Bank,Current,2016-09-14,16566864
1001002566,CIN00042,IDFC First Bank,Current,2016-09-14,22628478
1001002567,CIN00042,IDFC First Bank,Current,2016-09-14,19000020
1001002568,CIN00043,ICICI Bank,Current,2020-02-20,17836048
1001002569,CIN00043,HDFC Bank,Current,2020-02-20,15458756
1001002570,CIN00043,Yes Bank,Current,2020-02-20,12769747
1001002571,CIN00044,ICICI Bank,Current,2025-11-04,31818000
1001002572,CIN00044,ICICI Bank,Current,2025-11-04,25876726
1001002573,CIN00045,Yes Bank,Current,2022-08-16,43925981
1001002574,CIN00045,ICICI Bank,Current,2022-08-16,16563202
1001002575,CIN00046,IDFC First Bank,Current,2023-07-08,28501584
1001002576,CIN00046,ICICI Bank,Current,2023-07-08,19423746
1001002577,CIN00047,IDFC First Bank,Current,2021-09-22,18258261
1001002578,CIN00047,HDFC Bank,Current,2021-09-22,42786523
1001002579,CIN00047,ICICI Bank,Current,2021-09-22,14240937
1001002580,CIN00048,Yes Bank,Current,2024-09-24,1445487
1001002581,CIN00049,Yes Bank,Current,2019-10-15,30232500
1001002582,CIN00049,ICICI Bank,Current,2019-10-15,12679479
1001002583,CIN00050,IDFC First Bank,Current,2022-01-03,71717907
1001002584,CIN00051,HDFC Bank,Current,2017-03-05,69075667
1001002585,CIN00052,HDFC Bank,Current,2025-04-03,53120742
1001002586,CIN00053,IDFC First Bank,Current,2019-07-08,8082448
1001002587,CIN00053,IDFC First Bank,Current,2019-07-08,65610575
1001002588,CIN00053,Yes Bank,Current,2019-07-08,86037086
1001002589,CIN00054,HDFC Bank,Current,2021-03-07,8222421
1001002590,CIN00054,IDFC First Bank,Current,2021-03-07,63030288
1001002591,CIN00054,HDFC Bank,Current,2021-03-07,38765633
1001002592,CIN00055,HDFC Bank,Current,2025-08-28,50106028
1001002593,CIN00056,ICICI Bank,Current,2022-03-31,76078902
1001002594,CIN00056,IDFC First Bank,Current,2022-03-31,65211560
1001002595,CIN00057,HDFC Bank,Current,2023-09-23,48371329
1001002596,CIN00058,IDFC First Bank,Current,2023-08-10,24863148
1001002597,CIN00058,IDFC First Bank,Current,2023-08-10,2611197
1001002598,CIN00059,HDFC Bank,Current,2021-12-06,25869481
1001002599,CIN00060,Yes Bank,Current,2023-01-28,46468575
1001002600,CIN00060,ICICI Bank,Current,2023-01-28,37797944
1001002601,CIN00061,HDFC Bank,Current,2016-04-13,21935721
1001002602,CIN00062,ICICI Bank,Current,2021-03-31,17831488
1001002603,CIN00063,IDFC First Bank,Current,2016-06-15,29259141
1001002604,CIN00064,Yes Bank,Current,2026-01-31,567037
1001002605,CIN00064,Yes Bank,Current,2026-01-31,1370162
1001002606,CIN00065,IDFC First Bank,Current,2025-12-01,3283463
1001002607,CIN00066,HDFC Bank,Current,2016-02-04,9014103
1001002608,CIN00066,IDFC First Bank,Current,2016-02-04,10407620
1001002609,CIN00066,Yes Bank,Current,2016-02-04,5684014
1001002610,CIN00067,IDFC First Bank,Current,2021-06-01,26326873
1001002611,CIN00068,Yes Bank,Current,2018-04-21,6394505
1001002612,CIN00068,IDFC First Bank,Current,2018-04-21,10343934
1001002613,CIN00069,Yes Bank,Current,2018-07-05,2110643
1001002614,CIN00069,ICICI Bank,Current,2018-07-05,405040
1001002615,CIN00070,IDFC First Bank,Current,2022-10-07,21638780
1001002616,CIN00070,IDFC First Bank,Current,2022-10-07,85045911
1001002617,CIN00071,Yes Bank,Current,2019-06-06,53269044
1001002618,CIN00071,IDFC First Bank,Current,2019-06-06,35765555
1001002619,CIN00071,IDFC First Bank,Current,2019-06-06,34853889
1001002620,CIN00072,HDFC Bank,Current,2020-02-14,1425336
1001002621,CIN00072,ICICI Bank,Current,2020-02-14,150112
1001002622,CIN00073,HDFC Bank,Current,2024-09-23,51375458
1001002623,CIN00073,HDFC Bank,Current,2024-09-23,13076527
1001002624,CIN00074,HDFC Bank,Current,2020-04-25,6457404
1001002625,CIN00075,IDFC First Bank,Current,2023-07-17,65311354
1001002626,CIN00075,ICICI Bank,Current,2023-07-17,34684088
1001002627,CIN00076,IDFC First Bank,Current,2026-01-31,1153439
1001002628,CIN00076,HDFC Bank,Current,2026-01-31,2520285
1001002629,CIN00076,IDFC First Bank,Current,2026-01-31,969963
1001002630,CIN00077,Yes Bank,Current,2024-05-07,42388737
1001002631,CIN00078,HDFC Bank,Current,2019-02-25,1184541
1001002632,CIN00079,HDFC Bank,Current,2026-01-31,1980113
1001002633,CIN00080,HDFC Bank,Current,2026-01-31,414935
1001002634,CIN00080,HDFC Bank,Current,2026-01-31,2590622
1001002635,CIN00080,Yes Bank,Current,2026-01-31,1936370
1001002636,CIN00081,Yes Bank,Current,2016-09-11,1186508
1001002637,CIN00082,ICICI Bank,Current,2017-05-25,37007529
1001002638,CIN00083,HDFC Bank,Current,2020-11-18,7203152
1001002639,CIN00084,HDFC Bank,Current,2022-02-19,6232729
1001002640,CIN00084,Yes Bank,Current,2022-02-19,2130761
1001002641,CIN00084,IDFC First Bank,Current,2022-02-19,3081296
1001002642,CIN00085,Yes Bank,Current,2024-08-12,79976906
1001002643,CIN00085,IDFC First Bank,Current,2024-08-12,55571879
1001002644,CIN00086,ICICI Bank,Current,2025-12-29,6668590
1001002645,CIN00086,Yes Bank,Current,2025-12-29,2019152
1001002646,CIN00086,IDFC First Bank,Current,2025-12-29,8485785
1001002647,CIN00087,HDFC Bank,Current,2017-02-17,84071978
1001002648,CIN00088,IDFC First Bank,Current,2025-11-30,7549432
1001002649,CIN00088,ICICI Bank,Current,2025-11-30,19118000
1001002650,CIN00089,IDFC First Bank,Current,2023-03-17,9014811
1001002651,CIN00090,ICICI Bank,Current,2026-01-31,1427291
1001002652,CIN00091,ICICI Bank,Current,2025-06-03,42046107
1001002653,CIN00092,ICICI Bank,Current,2019-12-03,61543227
1001002654,CIN00092,IDFC First Bank,Current,2019-12-03,22957032
1001002655,CIN00093,Yes Bank,Current,2020-03-19,12265210
1001002656,CIN00093,HDFC Bank,Current,2020-03-19,2917944
1001002657,CIN00094,ICICI Bank,Current,2026-01-31,932397
1001002658,CIN00094,Yes Bank,Current,2026-01-31,2147891
1001002659,CIN00095,Yes Bank,Current,2016-12-19,45796427
1001002660,CIN00095,IDFC First Bank,Current,2016-12-19,27316274
1001002661,CIN00095,Yes Bank,Current,2016-12-19,45879874
1001002662,CIN00096,ICICI Bank,Current,2018-02-11,57275677
1001002663,CIN00096,ICICI Bank,Current,2018-02-11,45139529
1001002664,CIN00097,Yes Bank,Current,2019-02-09,41029202
1001002665,CIN00097,IDFC First Bank,Current,2019-02-09,44506247
1001002666,CIN00098,ICICI Bank,Current,2017-10-03,62679235
1001002667,CIN00099,Yes Bank,Current,2020-08-27,62722307
1001002668,CIN00100,ICICI Bank,Current,2025-07-28,4766436
1001002669,CIN00100,HDFC Bank,Current,2025-07-28,3092310
1001002670,CIN00100,HDFC Bank,Current,2025-07-28,5886730
1001002671,CIN00101,IDFC First Bank,Current,2020-04-01,4037719
1001002672,CIN00101,Yes Bank,Current,2020-04-01,3473645
1001002673,CIN00102,HDFC Bank,Current,2022-07-19,36854921
1001002674,CIN00102,HDFC Bank,Current,2022-07-19,80285656
1001002675,CIN00103,IDFC First Bank,Current,2022-07-13,4365749
1001002676,CIN00103,IDFC First Bank,Current,2022-07-13,2385372
1001002677,CIN00103,IDFC First Bank,Current,2022-07-13,4875580
1001002678,CIN00104,Yes Bank,Current,2023-11-18,8775346
1001002679,CIN00105,ICICI Bank,Current,2016-06-22,9242332
1001002680,CIN00105,IDFC First Bank,Current,2016-06-22,24446043
1001002681,CIN00105,Yes Bank,Current,2016-06-22,29340528
1001002682,CIN00106,Yes Bank,Current,2018-11-08,8337923
1001002683,CIN00107,Yes Bank,Current,2026-01-31,2690752
1001002684,CIN00108,HDFC Bank,Current,2023-08-15,17281434
1001002685,CIN00108,Yes Bank,Current,2023-08-15,10600391
1001002686,CIN00109,IDFC First Bank,Current,2018-04-22,3641490
1001002687,CIN00109,IDFC First Bank,Current,2018-04-22,1307507
1001002688,CIN00109,Yes Bank,Current,2018-04-22,3504646
1001002689,CIN00110,IDFC First Bank,Current,2021-02-03,55989699
1001002690,CIN00110,ICICI Bank,Current,2021-02-03,88591804
1001002691,CIN00110,HDFC Bank,Current,2021-02-03,59506936
1001002692,CIN00111,HDFC Bank,Current,2024-06-11,52652177
1001002693,CIN00111,ICICI Bank,Current,2024-06-11,21091475
1001002694,CIN00111,IDFC First Bank,Current,2024-06-11,46777337
1001002695,CIN00112,HDFC Bank,Current,2017-03-14,2337130
1001002696,CIN00112,Yes Bank,Current,2017-03-14,6611459
1001002697,CIN00112,HDFC Bank,Current,2017-03-14,14577236
1001002698,CIN00113,IDFC First Bank,Current,2024-09-03,67002640
1001002699,CIN00113,ICICI Bank,Current,2024-09-03,55006788
1001002700,CIN00114,Yes Bank,Current,2021-09-09,14983730
1001002701,CIN00114,IDFC First Bank,Current,2021-09-09,31330046
1001002702,CIN00114,ICICI Bank,Current,2021-09-09,28249643
1001002703,CIN00115,ICICI Bank,Current,2021-11-20,7930979
1001002704,CIN00115,IDFC First Bank,Current,2021-11-20,10314287
1001002705,CIN00115,IDFC First Bank,Current,2021-11-20,14411817
1001002706,CIN00116,ICICI Bank,Current,2019-07-14,49844343
1001002707,CIN00116,HDFC Bank,Current,2019-07-14,63359904
1001002708,CIN00116,Yes Bank,Current,2019-07-14,42870912
1001002709,CIN00117,Yes Bank,Current,2017-08-31,3214384
1001002710,CIN00118,Yes Bank,Current,2021-12-17,4895006
1001002711,CIN00118,HDFC Bank,Current,2021-12-17,12778749
1001002712,CIN00119,Yes Bank,Current,2025-04-28,35142257
1001002713,CIN00119,IDFC First Bank,Current,2025-04-28,34788753
1001002714,CIN00119,ICICI Bank,Current,2025-04-28,54647234
1001002715,CIN00120,Yes Bank,Current,2024-03-12,15635987
1001002716,CIN00120,IDFC First Bank,Current,2024-03-12,49621728
1001002717,CIN00120,HDFC Bank,Current,2024-03-12,19370936
1001002718,CIN00121,HDFC Bank,Current,2017-11-04,1288561
1001002719,CIN00121,Yes Bank,Current,2017-11-04,2391216
1001002720,CIN00122,Yes Bank,Current,2018-10-21,9367378
1001002721,CIN00122,IDFC First Bank,Current,2018-10-21,40930580
1001002722,CIN00123,HDFC Bank,Current,2022-02-24,22804939
1001002723,CIN00123,IDFC First Bank,Current,2022-02-24,20302554
1001002724,CIN00124,HDFC Bank,Current,2023-12-11,17842485
1001002725,CIN00124,IDFC First Bank,Current,2023-12-11,5274028
1001002726,CIN00124,ICICI Bank,Current,2023-12-11,53856386
1001002727,CIN00125,IDFC First Bank,Current,2018-12-14,65108944
1001002728,CIN00125,Yes Bank,Current,2018-12-14,10662190
1001002729,CIN00126,Yes Bank,Current,2026-01-31,850070
1001002730,CIN00126,ICICI Bank,Current,2026-01-31,2074428
1001002731,CIN00126,IDFC First Bank,Current,2026-01-31,2568521
1001002732,CIN00127,HDFC Bank,Current,2017-01-16,33547624
1001002733,CIN00127,IDFC First Bank,Current,2017-01-16,17304989
1001002734,CIN00127,ICICI Bank,Current,2017-01-16,57656268
1001002735,CIN00128,HDFC Bank,Current,2017-01-30,9252078
1001002736,CIN00128,ICICI Bank,Current,2017-01-30,14578379
1001002737,CIN00128,Yes Bank,Current,2017-01-30,10179561
1001002738,CIN00129,HDFC Bank,Current,2022-08-14,13096171
1001002739,CIN00129,Yes Bank,Current,2022-08-14,17691653
1001002740,CIN00129,HDFC Bank,Current,2022-08-14,12198169
1001002741,CIN00130,ICICI Bank,Current,2022-09-05,28236437
