account_number,owner_id,bank_name,account_type,open_date,balance_inr
1001002305,PER00894,Axis Bank,Savings,2025-08-19,202736
1001002306,PER00895,Axis Bank,Savings,2025-08-21,318522
1001002307,PER00895,SBI,Savings,2019-03-15,364458
1001002308,PER00896,Kotak Mahindra Bank,Savings,2011-01-03,42888
1001002309,PER00897,Kotak Mahindra Bank,Savings,2011-05-12,362370
1001002310,PER00897,Axis Bank,Savings,2024-06-18,49675
1001002311,PER00898,HDFC Bank,Savings,2012-05-13,173050
1001002312,PER00898,HDFC Bank,Savings,2016-06-08,82926
1001002313,PER00899,Axis Bank,Savings,2022-01-28,0
1001002314,PER00900,Axis Bank,Savings,2018-09-01,69803
1001002315,PER00901,Axis Bank,Savings,2015-08-11,0
1001002316,PER00902,Axis Bank,Savings,2016-12-27,95181
1001002317,PER00903,Kotak Mahindra Bank,Savings,2012-02-07,148734
1001002318,PER00904,ICICI Bank,Savings,2024-12-06,97031
1001002319,PER00905,HDFC Bank,Savings,2020-10-05,122585
1001002320,PER00906,ICICI Bank,Savings,2023-10-07,204787
1001002321,PER00907,HDFC Bank,Savings,2011-10-26,231048
1001002322,PER00907,HDFC Bank,Savings,2014-01-28,41264
1001002323,PER00908,Kotak Mahindra Bank,Savings,2019-07-23,76410
1001002324,PER00908,Kotak Mahindra Bank,Savings,2024-08-01,30577
1001002325,PER00909,Axis Bank,Savings,2017-07-27,115622
1001002326,PER00909,ICICI Bank,Savings,2016-12-02,194662
1001002327,PER00910,Axis Bank,Savings,2017-02-24,56413
1001002328,PER00910,Kotak Mahindra Bank,Savings,2025-03-31,54928
1001002329,PER00911,Axis Bank,Savings,2015-12-18,204174
1001002330,PER00912,Axis Bank,Savings,2019-12-27,171673
1001002331,PER00912,SBI,Savings,2018-05-16,103724
1001002332,PER00913,Kotak Mahindra Bank,Savings,2015-07-06,102377
1001002333,PER00913,SBI,Savings,2023-03-16,251251
1001002334,PER00914,Axis Bank,Savings,2022-10-23,39800
1001002335,PER00914,HDFC Bank,Savings,2012-01-03,74309
1001002336,PER00915,Kotak Mahindra Bank,Savings,2022-02-25,95215
1001002337,PER00915,HDFC Bank,Savings,2023-04-18,186370
1001002338,PER00916,Axis Bank,Savings,2016-05-04,214198
1001002339,PER00917,SBI,Savings,2021-08-31,0
1001002340,PER00918,Kotak Mahindra Bank,Savings,2023-02-11,94017
1001002341,PER00919,ICICI Bank,Savings,2017-12-03,58142
1001002342,PER00919,Axis Bank,Savings,2023-10-28,100020
1001002343,PER00920,SBI,Savings,2018-12-04,116396
1001002344,PER00921,SBI,Savings,2018-08-04,241259
1001002345,PER00922,HDFC Bank,Savings,2021-11-28,393478
1001002346,PER00923,SBI,Savings,2024-09-02,70678
1001002347,PER00924,Axis Bank,Savings,2010-09-06,219082
1001002348,PER00924,Kotak Mahindra Bank,Savings,2011-02-05,188166
1001002349,PER00925,Axis Bank,Savings,2018-06-17,49571
1001002350,PER00925,Axis Bank,Savings,2021-02-26,78549
1001002351,PER00926,HDFC Bank,Savings,2021-01-28,306075
1001002352,PER00927,Axis Bank,Savings,2011-09-23,84243
1001002353,PER00927,Kotak Mahindra Bank,Savings,2019-01-27,166652
1001002354,PER00928,HDFC Bank,Savings,2018-05-23,183203
1001002355,PER00928,Axis Bank,Savings,2018-02-16,207495
1001002356,PER00929,SBI,Savings,2013-07-08,575117
1001002357,PER00930,Kotak Mahindra Bank,Savings,2019-09-19,43214
1001002358,PER00931,Axis Bank,Savings,2014-10-21,166453
1001002359,PER00931,ICICI Bank,Savings,2023-02-25,140745
1001002360,PER00932,Axis Bank,Savings,2013-12-16,141638
1001002361,PER00933,Kotak Mahindra Bank,Savings,2016-03-27,371792
1001002362,PER00934,Kotak Mahindra Bank,Savings,2014-03-17,148263
1001002363,PER00935,Kotak Mahindra Bank,Savings,2024-07-13,244977
1001002364,PER00935,Axis Bank,Savings,2012-08-14,264065
1001002365,PER00936,SBI,Savings,2020-06-28,132771
1001002366,PER00936,Kotak Mahindra Bank,Savings,2019-03-29,139924
1001002367,PER00937,HDFC Bank,Savings,2015-06-06,39495
1001002368,PER00937,SBI,Savings,2019-06-12,48826
1001002369,PER00938,Axis Bank,Savings,2013-06-08,134190
1001002370,PER00939,ICICI Bank,Savings,2010-09-21,285428
1001002371,PER00939,SBI,Savings,2022-12-21,240443
1001002372,PER00940,ICICI Bank,Savings,2015-10-21,120612
1001002373,PER00940,Axis Bank,Savings,2025-01-03,137563
1001002374,PER00941,Axis Bank,Savings,2024-11-19,125532
1001002375,PER00942,ICICI Bank,Savings,2016-03-19,241300
1001002376,PER00942,Kotak Mahindra Bank,Savings,2024-10-18,55370
1001002377,PER00943,HDFC Bank,Savings,2020-11-20,0
1001002378,PER00943,ICICI Bank,Savings,2015-03-09,0
1001002379,PER00944,ICICI Bank,Savings,2022-10-14,215407
1001002380,PER00944,SBI,Savings,2022-10-18,87439
1001002381,PER00945,ICICI Bank,Savings,2025-04-05,131912
1001002382,PER00945,SBI,Savings,2010-12-28,365085
1001002383,PER00946,Axis Bank,Savings,2013-04-20,248800
1001002384,PER00946,HDFC Bank,Savings,2018-11-18,145975
1001002385,PER00947,ICICI Bank,Savings,2025-07-03,98794
1001002386,PER00948,Axis Bank,Savings,2012-09-27,48800
1001002387,PER00948,SBI,Savings,2011-08-11,55441
1001002388,PER00949,SBI,Savings,2023-09-27,235692
1001002389,PER00949,Axis Bank,Savings,2011-06-25,131458
1001002390,PER00950,SBI,Savings,2016-11-15,175189
1001002391,PER00950,SBI,Savings,2019-08-29,112321
1001002392,PER00951,ICICI Bank,Savings,2018-06-12,102883
1001002393,PER00952,Axis Bank,Savings,2011-08-18,51553
1001002394,PER00952,Axis Bank,Savings,2015-03-15,203920
1001002395,PER00953,Axis Bank,Savings,2012-06-11,543920
1001002396,PER00954,Axis Bank,Savings,2011-01-28,162550
1001002397,PER00954,SBI,Savings,2020-03-16,134246
1001002398,PER00955,Axis Bank,Savings,2018-09-26,293651
1001002399,PER00955,ICICI Bank,Savings,2015-11-13,251446
1001002400,PER00956,Kotak Mahindra Bank,Savings,2023-10-14,386658
1001002401,PER00956,HDFC Bank,Savings,2013-08-05,131594
1001002402,PER00957,SBI,Savings,2016-06-28,733012
1001002403,PER00957,HDFC Bank,Savings,2013-10-02,932290
1001002404,PER00958,HDFC Bank,Savings,2014-01-19,135511
1001002405,PER00959,ICICI Bank,Savings,2022-10-03,121105
1001002406,PER00959,Kotak Mahindra Bank,Savings,2020-12-05,104541
1001002407,PER00960,HDFC Bank,Savings,2023-12-03,376198
1001002408,PER00961,SBI,Savings,2019-05-20,114385
1001002409,PER00962,Kotak Mahindra Bank,Savings,2022-03-09,94134
1001002410,PER00962,Kotak Mahindra Bank,Savings,2017-08-24,161186
1001002411,PER00963,ICICI Bank,Savings,2010-11-08,241374
1001002412,PER00963,SBI,Savings,2021-07-19,224593
1001002413,PER00964,Kotak Mahindra Bank,Savings,2018-08-09,0
1001002414,PER00965,Axis Bank,Savings,2025-05-22,142908
1001002415,PER00966,SBI,Savings,2012-03-03,73433
1001002416,PER00967,Axis Bank,Savings,2016-10-13,163136
1001002417,PER00968,SBI,Savings,2025-08-04,205278
1001002418,PER00968,Axis Bank,Savings,2015-10-24,395991
1001002419,PER00969,Kotak Mahindra Bank,Savings,2018-10-20,44884
1001002420,PER00970,SBI,Savings,2020-04-02,165354
1001002421,PER00970,Axis Bank,Savings,2020-12-26,39982
1001002422,PER00971,HDFC Bank,Savings,2017-06-17,67203
1001002423,PER00971,Axis Bank,Savings,2023-08-25,144650
1001002424,PER00972,Axis Bank,Savings,2021-09-04,177857
1001002425,PER00972,ICICI Bank,Savings,2017-03-15,84539
1001002426,PER00973,HDFC Bank,Savings,2024-08-21,49525
1001002427,PER00974,Axis Bank,Savings,2018-12-09,23299
1001002428,PER00975,ICICI Bank,Savings,2019-07-18,72286
1001002429,PER00975,ICICI Bank,Savings,2025-06-21,245899
1001002430,PER00976,Axis Bank,Savings,2023-04-12,87347
1001002431,PER00977,Axis Bank,Savings,2013-02-19,133581
1001002432,PER00977,HDFC Bank,Savings,2017-09-06,142119
1001002433,PER00978,ICICI Bank,Savings,2025-02-02,0
1001002434,PER00978,ICICI Bank,Savings,2015-05-13,0
1001002435,PER00979,ICICI Bank,Savings,2018-04-06,346870
1001002436,PER00980,SBI,Savings,2025-04-04,582172
1001002437,PER00981,HDFC Bank,Savings,2017-08-08,168863
1001002438,PER00982,Axis Bank,Savings,2021-06-04,37556
1001002439,PER00982,HDFC Bank,Savings,2017-06-08,169710
1001002440,PER00983,Kotak Mahindra Bank,Savings,2022-11-27,0
1001002441,PER00984,SBI,Savings,2012-07-04,67244
1001002442,PER00985,SBI,Savings,2019-06-19,162261
1001002443,PER00985,Kotak Mahindra Bank,Savings,2012-05-27,132769
1001002444,PER00986,Kotak Mahindra Bank,Savings,2014-06-24,223885
1001002445,PER00987,ICICI Bank,Savings,2012-10-13,114933
1001002446,PER00988,Axis Bank,Savings,2024-11-20,83413
1001002447,PER00988,Axis Bank,Savings,2020-12-14,364893
1001002448,PER00989,SBI,Savings,2011-04-19,240058
1001002449,PER00990,Axis Bank,Savings,2023-09-02,195954
1001002450,PER00991,HDFC Bank,Savings,2023-04-13,162235
1001002451,PER00991,Kotak Mahindra Bank,Savings,2011-01-14,57283
1001002452,PER00992,Kotak Mahindra Bank,Savings,2023-11-23,177801
1001002453,PER00993,SBI,Savings,2016-12-14,425210
1001002454,PER00994,SBI,Savings,2020-10-27,211844
1001002455,PER00995,Kotak Mahindra Bank,Savings,2013-12-30,124637
1001002456,PER00995,HDFC Bank,Savings,2015-04-08,62562
1001002457,PER00996,Axis Bank,Savings,2015-04-13,78046
1001002458,PER00996,Kotak Mahindra Bank,Savings,2011-07-05,317147
1001002459,PER00997,Axis Bank,Savings,2011-09-11,952722
1001002460,PER00997,SBI,Savings,2018-09-30,876723
1001002461,PER00998,Axis Bank,Savings,2019-02-18,44736
1001002462,PER00998,SBI,Savings,2024-04-08,112880
1001002463,PER00999,HDFC Bank,Savings,2018-03-14,64352
1001002464,PER01000,Axis Bank,Savings,2024-12-15,90186
1001002465,PER01000,ICICI Bank,Savings,2022-09-04,296087
1001002466,CIN00001,ICICI Bank,Current,2019-10-15,2023849
1001002467,CIN00001,IDFC First Bank,Current,2019-10-15,2419340
1001002468,CIN00002,ICICI Bank,Current,2025-08-31,2407585
1001002469,CIN00003,ICICI Bank,Current,2024-12-13,5786983
1001002470,CIN00004,HDFC Bank,Current,2016-11-22,61884221
1001002471,CIN00004,Yes Bank,Current,2016-11-22,67836291
1001002472,CIN00005,HDFC Bank,Current,2025-07-04,22392028
1001002473,CIN00005,ICICI Bank,Current,2025-07-04,2590696
1001002474,CIN00005,ICICI Bank,Current,2025-07-04,11341460
1001002475,CIN00006,IDFC First Bank,Current,2021-01-22,2724328
1001002476,CIN00006,Yes Bank,Current,2021-01-22,9717130
1001002477,CIN00007,HDFC Bank,Current,2024-08-22,8238729
1001002478,CIN00007,IDFC First Bank,Current,2024-08-22,38108966
1001002479,CIN00008,ICICI Bank,Current,2021-09-21,29021106
1001002480,CIN00008,Yes Bank,Current,2021-09-21,56950161
1001002481,CIN00008,ICICI Bank,Current,2021-09-21,11237016
1001002482,CIN00009,IDFC First Bank,Current,2019-10-28,18868197
1001002483,CIN00009,HDFC Bank,Current,2019-10-28,11971672
1001002484,CIN00009,ICICI Bank,Current,2019-10-28,17686245
1001002485,CIN00010,ICICI Bank,Current,2019-06-27,17142218
1001002486,CIN00010,HDFC Bank,Current,2019-06-27,8278335
1001002487,CIN00011,Yes Bank,Current,2017-11-02,5532190
1001002488,CIN00011,HDFC Bank,Current,2017-11-02,858919
1001002489,CIN00011,ICICI Bank,Current,2017-11-02,3772150
1001002490,CIN00012,Yes Bank,Current,2021-11-06,34406309
1001002491,CIN00013,ICICI Bank,Current,2025-01-15,259690
1001002492,CIN00013,IDFC First Bank,Current,2025-01-15,1564315
1001002493,CIN00014,Yes Bank,Current,2025-08-31,4380198
1001002494,CIN00015,Yes Bank,Current,2025-08-31,883489
1001002495,CIN00015,IDFC First Bank,Current,2025-08-31,569064
1001002496,CIN00015,HDFC Bank,Current,2025-08-31,2063245
1001002497,CIN00016,ICICI Bank,Current,2025-01-09,46420316
1001002498,CIN00016,Yes Bank,Current,2025-01-09,24521204
1001002499,CIN00016,HDFC Bank,Current,2025-01-09,19973952
1001002500,CIN00017,Yes Bank,Current,2016-01-06,4877041
1001002501,CIN00017,IDFC First Bank,Current,2016-01-06,21308868
1001002502,CIN00018,ICICI Bank,Current,2018-03-23,9038301
1001002503,CIN00018,Yes Bank,Current,2018-03-23,6735125
1001002504,CIN00018,IDFC First Bank,Current,2018-03-23,15561008
1001002505,CIN00019,ICICI Bank,Current,2024-04-21,8270358
1001002506,CIN00019,IDFC First Bank,Current,2024-04-21,32549678
1001002507,CIN00019,ICICI Bank,Current,2024-04-21,16995879
1001002508,CIN00020,Yes Bank,Current,2024-08-12,6990553
1001002509,CIN00021,IDFC First Bank,Current,2021-04-18,28357709
1001002510,CIN00021,IDFC First Bank,Current,2021-04-18,17950415
1001002511,CIN00022,IDFC First Bank,Current,2020-05-27,6465886
1001002512,CIN00022,IDFC First Bank,Current,2020-05-27,30954552
1001002513,CIN00022,IDFC First Bank,Current,2020-05-27,41282041
1001002514,CIN00023,ICICI Bank,Current,2024-01-23,32947569
1001002515,CIN00023,HDFC Bank,Current,2024-01-23,12787997
1001002516,CIN00023,HDFC Bank,Current,2024-01-23,5641146
1001002517,CIN00024,ICICI Bank,Current,2023-10-03,1979550
1001002518,CIN00024,ICICI Bank,Current,2023-10-03,521706
1001002519,CIN00025,HDFC Bank,Current,2015-12-07,7938359
1001002520,CIN00025,IDFC First Bank,Current,2015-12-07,10878159
1001002521,CIN00025,ICICI Bank,Current,2015-12-07,5883744
1001002522,CIN00026,IDFC First Bank,Current,2023-01-22,12810769
1001002523,CIN00026,Yes Bank,Current,2023-01-22,12679851
1001002524,CIN00026,IDFC First Bank,Current,2023-01-22,14182131
1001002525,CIN00027,Yes Bank,Current,2025-03-07,25916790
1001002526,CIN00027,Yes Bank,Current,2025-03-07,17670638
1001002527,CIN00028,HDFC Bank,Current,2018-10-20,924644
1001002528,CIN00028,HDFC Bank,Current,2018-10-20,501076
1001002529,CIN00028,ICICI Bank,Current,2018-10-20,3560047
1001002530,CIN00029,HDFC Bank,Current,2015-11-17,39436801
1001002531,CIN00029,Yes Bank,Current,2015-11-17,16605297
1001002532,CIN00029,ICICI Bank,Current,2015-11-17,6645365
1001002533,CIN00030,ICICI Bank,Current,2016-02-18,2241485
1001002534,CIN00031,Yes Bank,Current,2017-08-19,5688392
1001002535,CIN00031,ICICI Bank,Current,2017-08-19,1899419
1001002536,CIN00031,Yes Bank,Current,2017-08-19,4455571
1001002537,CIN00032,ICICI Bank,Current,2021-09-04,66853076
1001002538,CIN00032,ICICI Bank,Current,2021-09-04,51029450
1001002539,CIN00032,HDFC Bank,Current,2021-09-04,78230746
1001002540,CIN00033,IDFC First Bank,Current,2017-08-04,715962
1001002541,CIN00034,IDFC First Bank,Current,2018-08-25,27965508
1001002542,CIN00034,IDFC First Bank,Current,2018-08-25,58444135
1001002543,CIN00034,Yes Bank,Current,2018-08-25,57165284
1001002544,CIN00035,ICICI Bank,Current,2016-07-11,3222850
1001002545,CIN00035,HDFC Bank,Current,2016-07-11,2826866
1001002546,CIN00035,IDFC First Bank,Current,2016-07-11,23040913
1001002547,CIN00036,ICICI Bank,Current,2019-07-22,1231081
1001002548,CIN00036,HDFC Bank,Current,2019-07-22,596085
1001002549,CIN00037,IDFC First Bank,Current,2023-09-03,27350500
1001002550,CIN00038,ICICI Bank,Current,2021-10-24,1863233
1001002551,CIN00038,HDFC Bank,Current,2021-10-24,4137900
1001002552,CIN00039,IDFC First Bank,Current,2022-04-20,26700992
1001002553,CIN00040,IDFC First Bank,Current,2017-01-13,14798515
1001002554,CIN00041,ICICI Bank,Current,2020-01-13,41495911
1001002555,CIN00041,IDFC First Bank,Current,2020-01-13,13473107
1001002556,CIN00042,ICICI Bank,Current,2018-07-29,13900565
1001002557,CIN00042,IDFC First Bank,Current,2018-07-29,4971990
1001002558,CIN00042,ICICI Bank,Current,2018-07-29,4472910
1001002559,CIN00043,Yes Bank,Current,2024-06-27,38094521
1001002560,CIN00043,ICICI Bank,Current,2024-06-27,46967976
1001002561,CIN00043,Yes Bank,Current,2024-06-27,53554861
1001002562,CIN00044,Yes Bank,Current,2025-07-02,36586456
1001002563,CIN00045,ICICI Bank,Current,2017-07-27,5401774
1001002564,CIN00045,HDFC Bank,Current,2017-07-27,19293670
1001002565,CIN00046,Yes Bank,Current,2023-03-21,7871490
1001002566,CIN00046,HDFC Bank,Current,2023-03-21,21818074
1001002567,CIN00047,ICICI Bank,Current,2016-02-11,31985871
1001002568,CIN00047,Yes Bank,Current,2016-02-11,5158007
1001002569,CIN00047,IDFC First Bank,Current,2016-02-11,52817490
1001002570,CIN00048,Yes Bank,Current,2023-03-22,11988618
1001002571,CIN00049,HDFC Bank,Current,2025-01-26,12148712
1001002572,CIN00050,HDFC Bank,Current,2019-04-14,6501353
1001002573,CIN00050,IDFC First Bank,Current,2019-04-14,17668968
1001002574,CIN00050,Yes Bank,Current,2019-04-14,40615074
1001002575,CIN00051,Yes Bank,Current,2019-07-10,15215570
1001002576,CIN00051,HDFC Bank,Current,2019-07-10,13946216
1001002577,CIN00052,ICICI Bank,Current,2023-03-30,63787526
1001002578,CIN00052,IDFC First Bank,Current,2023-03-30,50773451
1001002579,CIN00053,Yes Bank,Current,2017-06-18,5727641
1001002580,CIN00053,Yes Bank,Current,2017-06-18,12868905
1001002581,CIN00053,IDFC First Bank,Current,2017-06-18,30350802
1001002582,CIN00054,HDFC Bank,Current,2016-01-31,4559448
1001002583,CIN00054,IDFC First Bank,Current,2016-01-31,4440423
1001002584,CIN00054,IDFC First Bank,Current,2016-01-31,2141678
1001002585,CIN00055,Yes Bank,Current,2025-08-31,1113441
1001002586,CIN00055,Yes Bank,Current,2025-08-31,2035445
1001002587,CIN00056,ICICI Bank,Current,2018-11-09,35108357
1001002588,CIN00056,HDFC Bank,Current,2018-11-09,31878512
1001002589,CIN00056,IDFC First Bank,Current,2018-11-09,8801304
1001002590,CIN00057,HDFC Bank,Current,2017-01-28,15114554
1001002591,CIN00057,ICICI Bank,Current,2017-01-28,42603590
1001002592,CIN00058,HDFC Bank,Current,2016-07-13,17484217
1001002593,CIN00059,ICICI Bank,Current,2015-12-30,19445628
1001002594,CIN00060,ICICI Bank,Current,2018-12-04,3803374
1001002595,CIN00060,HDFC Bank,Current,2018-12-04,7120000
1001002596,CIN00061,IDFC First Bank,Current,2022-07-25,75325894
1001002597,CIN00061,IDFC First Bank,Current,2022-07-25,37932431
1001002598,CIN00062,HDFC Bank,Current,2024-07-19,23823280
1001002599,CIN00062,ICICI Bank,Current,2024-07-19,61487078
1001002600,CIN00062,IDFC First Bank,Current,2024-07-19,63322168
1001002601,CIN00063,HDFC Bank,Current,2015-10-17,32783840
1001002602,CIN00063,ICICI Bank,Current,2015-10-17,34540214
1001002603,CIN00063,IDFC First Bank,Current,2015-10-17,32116196
1001002604,CIN00064,Yes Bank,Current,2022-06-20,1600902
1001002605,CIN00064,ICICI Bank,Current,2022-06-20,3338635
1001002606,CIN00065,Yes Bank,Current,2023-01-15,18097638
1001002607,CIN00065,Yes Bank,Current,2023-01-15,24140651
1001002608,CIN00066,Yes Bank,Current,2019-10-11,39647959
1001002609,CIN00066,HDFC Bank,Current,2019-10-11,33764575
1001002610,CIN00066,Yes Bank,Current,2019-10-11,11624293
1001002611,CIN00067,ICICI Bank,Current,2016-11-13,9796381
1001002612,CIN00067,HDFC Bank,Current,2016-11-13,34330535
1001002613,CIN00068,ICICI Bank,Current,2024-04-15,7231782
1001002614,CIN00069,HDFC Bank,Current,2021-05-09,16120475
1001002615,CIN00070,ICICI Bank,Current,2024-09-20,24106871
1001002616,CIN00070,HDFC Bank,Current,2024-09-20,9970198
1001002617,CIN00070,Yes Bank,Current,2024-09-20,8802646
1001002618,CIN00071,ICICI Bank,Current,2018-06-30,38066083
1001002619,CIN00071,ICICI Bank,Current,2018-06-30,9903203
1001002620,CIN00072,IDFC First Bank,Current,2017-11-25,8535634
1001002621,CIN00072,HDFC Bank,Current,2017-11-25,4560024
1001002622,CIN00072,IDFC First Bank,Current,2017-11-25,18987338
1001002623,CIN00073,HDFC Bank,Current,2021-03-28,1538676
1001002624,CIN00073,HDFC Bank,Current,2021-03-28,4414636
1001002625,CIN00073,Yes Bank,Current,2021-03-28,4395833
1001002626,CIN00074,HDFC Bank,Current,2023-06-09,5992799
1001002627,CIN00074,ICICI Bank,Current,2023-06-09,7403241
1001002628,CIN00074,Yes Bank,Current,2023-06-09,4365887
1001002629,CIN00075,HDFC Bank,Current,2018-09-11,34772561
1001002630,CIN00075,HDFC Bank,Current,2018-09-11,85442979
1001002631,CIN00076,HDFC Bank,Current,2024-06-13,18260948
1001002632,CIN00076,IDFC First Bank,Current,2024-06-13,41279180
1001002633,CIN00076,IDFC First Bank,Current,2024-06-13,73960614
1001002634,CIN00077,ICICI Bank,Current,2017-12-15,9338258
1001002635,CIN00077,ICICI Bank,Current,2017-12-15,5133579
1001002636,CIN00077,IDFC First Bank,Current,2017-12-15,5821278
1001002637,CIN00078,Yes Bank,Current,2025-08-31,3792912
1001002638,CIN00078,HDFC Bank,Current,2025-08-31,3387082
1001002639,CIN00078,Yes Bank,Current,2025-08-31,3684605
1001002640,CIN00079,IDFC First Bank,Current,2023-06-27,1847027
1001002641,CIN00079,ICICI Bank,Current,2023-06-27,499487
1001002642,CIN00080,Yes Bank,Current,2023-05-01,10721216
1001002643,CIN00081,HDFC Bank,Current,2023-01-19,15625694
1001002644,CIN00082,IDFC First Bank,Current,2023-04-19,3344824
1001002645,CIN00082,ICICI Bank,Current,2023-04-19,26161728
1001002646,CIN00083,Yes Bank,Current,2018-04-29,43816419
1001002647,CIN00083,Yes Bank,Current,2018-04-29,7311889
1001002648,CIN00084,HDFC Bank,Current,2018-01-25,655906
1001002649,CIN00085,HDFC Bank,Current,2022-05-04,59792384
1001002650,CIN00085,IDFC First Bank,Current,2022-05-04,17110230
1001002651,CIN00086,IDFC First Bank,Current,2025-01-24,47034430
1001002652,CIN00087,HDFC Bank,Current,2017-10-21,29300481
1001002653,CIN00088,IDFC First Bank,Current,2019-06-06,15094193
1001002654,CIN00088,ICICI Bank,Current,2019-06-06,20387744
1001002655,CIN00088,HDFC Bank,Current,2019-06-06,18490259
1001002656,CIN00089,IDFC First Bank,Current,2022-06-14,18850803
1001002657,CIN00089,Yes Bank,Current,2022-06-14,14343573
1001002658,CIN00090,IDFC First Bank,Current,2017-10-10,405479
1001002659,CIN00090,ICICI Bank,Current,2017-10-10,1703861
1001002660,CIN00090,IDFC First Bank,Current,2017-10-10,3087862
1001002661,CIN00091,ICICI Bank,Current,2019-09-20,30000909
1001002662,CIN00092,Yes Bank,Current,2021-11-05,33108093
1001002663,CIN00092,IDFC First Bank,Current,2021-11-05,13415647
1001002664,CIN00092,IDFC First Bank,Current,2021-11-05,10879114
1001002665,CIN00093,ICICI Bank,Current,2019-05-24,3063214
1001002666,CIN00094,HDFC Bank,Current,2022-02-18,1407073
1001002667,CIN00095,HDFC Bank,Current,2017-04-13,32571828
1001002668,CIN00095,Yes Bank,Current,2017-04-13,28943886
1001002669,CIN00095,HDFC Bank,Current,2017-04-13,37718448
1001002670,CIN00096,IDFC First Bank,Current,2016-04-11,27131741
1001002671,CIN00096,HDFC Bank,Current,2016-04-11,10852966
1001002672,CIN00097,Yes Bank,Current,2015-11-15,2836874
1001002673,CIN00098,Yes Bank,Current,2019-07-25,63930584
1001002674,CIN00099,IDFC First Bank,Current,2021-10-08,54446917
1001002675,CIN00099,ICICI Bank,Current,2021-10-08,28025159
1001002676,CIN00100,IDFC First Bank,Current,2020-10-05,41842591
1001002677,CIN00100,HDFC Bank,Current,2020-10-05,38855980
1001002678,CIN00100,ICICI Bank,Current,2020-10-05,39877121
1001002679,CIN00101,Yes Bank,Current,2024-08-15,62596967
1001002680,CIN00102,IDFC First Bank,Current,2021-11-23,14638646
1001002681,CIN00102,HDFC Bank,Current,2021-11-23,16021490
1001002682,CIN00102,HDFC Bank,Current,2021-11-23,30568624
1001002683,CIN00103,HDFC Bank,Current,2021-01-20,48604270
1001002684,CIN00104,HDFC Bank,Current,2020-03-20,10891117
1001002685,CIN00105,Yes Bank,Current,2021-11-02,40635338
1001002686,CIN00106,ICICI Bank,Current,2024-04-05,28723435
1001002687,CIN00106,ICICI Bank,Current,2024-04-05,66247587
1001002688,CIN00106,HDFC Bank,Current,2024-04-05,70109865
1001002689,CIN00107,ICICI Bank,Current,2017-09-09,2052172
1001002690,CIN00107,Yes Bank,Current,2017-09-09,2336194
1001002691,CIN00108,ICICI Bank,Current,2020-05-02,17175137
1001002692,CIN00108,ICICI Bank,Current,2020-05-02,35073841
1001002693,CIN00108,IDFC First Bank,Current,2020-05-02,15565217
1001002694,CIN00109,ICICI Bank,Current,2018-08-09,20172849
1001002695,CIN00109,IDFC First Bank,Current,2018-08-09,38226480
1001002696,CIN00110,ICICI Bank,Current,2022-09-25,13295922
1001002697,CIN00111,HDFC Bank,Current,2021-04-05,22335536
1001002698,CIN00112,ICICI Bank,Current,2025-08-31,1068346
1001002699,CIN00112,HDFC Bank,Current,2025-08-31,727230
1001002700,CIN00113,HDFC Bank,Current,2021-01-27,8180175
1001002701,CIN00113,ICICI Bank,Current,2021-01-27,1821252
1001002702,CIN00113,ICICI Bank,Current,2021-01-27,4301140
1001002703,CIN00114,ICICI Bank,Current,2018-12-17,11576723
1001002704,CIN00114,IDFC First Bank,Current,2018-12-17,14360372
1001002705,CIN00115,IDFC First Bank,Current,2016-11-29,2384132
1001002706,CIN00115,HDFC Bank,Current,2016-11-29,1525546
1001002707,CIN00116,Yes Bank,Current,2017-12-30,424982
1001002708,CIN00116,ICICI Bank,Current,2017-12-30,2228183
1001002709,CIN00116,HDFC Bank,Current,2017-12-30,2722435
1001002710,CIN00117,Yes Bank,Current,2021-08-25,44493087
1001002711,CIN00117,Yes Bank,Current,2021-08-25,26934764
1001002712,CIN00117,HDFC Bank,Current,2021-08-25,44790251
1001002713,CIN00118,HDFC Bank,Current,2022-06-16,26302698
1001002714,CIN00118,ICICI Bank,Current,2022-06-16,81085148
1001002715,CIN00118,HDFC Bank,Current,2022-06-16,24706957
1001002716,CIN00119,IDFC First Bank,Current,2021-06-28,7924485
1001002717,CIN00120,ICICI Bank,Current,2016-08-15,3852718
1001002718,CIN00121,IDFC First Bank,Current,2019-07-31,12912430
1001002719,CIN00122,Yes Bank,Current,2023-10-11,3387555
1001002720,CIN00123,HDFC Bank,Current,2025-08-31,3026336
1001002721,CIN00124,IDFC First Bank,Current,2020-09-29,22504881
1001002722,CIN00124,HDFC Bank,Current,2020-09-29,40715063
1001002723,CIN00125,IDFC First Bank,Current,2022-02-03,22321661
1001002724,CIN00125,Yes Bank,Current,2022-02-03,66728352
1001002725,CIN00126,HDFC Bank,Current,2025-06-01,13769548
1001002726,CIN00126,ICICI Bank,Current,2025-06-01,14943828
1001002727,CIN00127,IDFC First Bank,Current,2025-08-31,2693349
1001002728,CIN00127,IDFC First Bank,Current,2025-08-31,750544
1001002729,CIN00128,IDFC First Bank,Current,2020-02-10,29367829
1001002730,CIN00128,HDFC Bank,Current,2020-02-10,41506395
1001002731,CIN00128,HDFC Bank,Current,2020-02-10,6255326
1001002732,CIN00129,ICICI Bank,Current,2025-08-31,1819746
1001002733,CIN00130,ICICI Bank,Current,2017-12-22,38332149
